id;id_paket;lokasi;status;timestamp;keterangan
279;57;Bandung;menunggu;2025-02-26 09:53:13;Paket diterima di counter
280;57;Pusat Sortir Bandung;diproses;2025-02-26 10:53:13;Paket sedang disortir
281;56;Hub Tujuan Jakarta Selatan;sampai_tujuan;2025-02-26 11:52:19;Paket tiba di hub tujuan
282;58;Jakarta Pusat;menunggu;2025-02-26 12:01:12;Paket diterima di counter
283;58;Pusat Sortir Jakarta Pusat;diproses;2025-02-26 15:01:12;Paket sedang disortir
284;59;Depok;menunggu;2025-02-26 18:00:01;Paket diterima di counter
285;56;Jakarta Selatan;terkirim;2025-02-26 19:52:19;Paket berhasil diterima oleh Siti Rahma
286;59;Pusat Sortir Depok;diproses;2025-02-26 21:00:01;Paket sedang disortir
287;57;Jalur Transito Bandung - Tangerang;dalam_perjalanan;2025-02-26 21:53:13;Paket dikirim oleh kurir
288;58;Jalur Transito Jakarta Pusat - Jakarta Timur;dalam_perjalanan;2025-02-26 22:01:12;Paket dikirim oleh kurir
289;58;Hub Tujuan Jakarta Timur;sampai_tujuan;2025-02-27 03:01:12;Paket tiba di hub tujuan
290;59;Jalur Transito Depok - Bandung;dalam_perjalanan;2025-02-27 04:00:01;Paket dikirim oleh kurir
291;57;Hub Tujuan Tangerang;sampai_tujuan;2025-02-27 08:53:13;Paket tiba di hub tujuan
292;60;Bandung;menunggu;2025-02-27 11:06:38;Paket diterima di counter
293;58;Jakarta Timur;terkirim;2025-02-27 13:01:12;Paket berhasil diterima oleh Toni Hermanto
294;60;Pusat Sortir Bandung;diproses;2025-02-27 13:06:38;Paket sedang disortir
295;61;Jakarta Selatan;menunggu;2025-02-27 13:51:43;Paket diterima di counter
296;57;Tangerang;terkirim;2025-02-27 13:53:13;Paket berhasil diterima oleh Sari Indah
297;59;Hub Tujuan Bandung;sampai_tujuan;2025-02-27 15:00:01;Paket tiba di hub tujuan
298;61;Pusat Sortir Jakarta Selatan;diproses;2025-02-27 16:51:43;Paket sedang disortir
299;59;Bandung;terkirim;2025-02-27 21:00:01;Paket berhasil diterima oleh Hendra Wijaya
300;60;Jalur Transito Bandung - Karawang;dalam_perjalanan;2025-02-27 23:06:38;Paket dikirim oleh kurir
301;61;Jalur Transito Jakarta Selatan - Bogor;dalam_perjalanan;2025-02-28 00:51:43;Paket dikirim oleh kurir
302;60;Hub Tujuan Karawang;sampai_tujuan;2025-02-28 10:06:38;Paket tiba di hub tujuan
303;61;Hub Tujuan Bogor;sampai_tujuan;2025-02-28 12:51:43;Paket tiba di hub tujuan
304;60;Karawang;terkirim;2025-02-28 14:06:38;Paket berhasil diterima oleh Sari Indah
305;61;Bogor;terkirim;2025-02-28 14:51:43;Paket berhasil diterima oleh Dian Sasmita
306;62;Yogyakarta;menunggu;2025-03-01 15:24:20;Paket diterima di counter
307;62;Pusat Sortir Yogyakarta;diproses;2025-03-01 18:24:20;Paket sedang disortir
308;62;Jalur Transito Yogyakarta - Bekasi;dalam_perjalanan;2025-03-01 22:24:20;Paket dikirim oleh kurir
309;62;Hub Tujuan Bekasi;sampai_tujuan;2025-03-02 11:24:20;Paket tiba di hub tujuan
310;63;Bandung;menunggu;2025-03-02 16:53:07;Paket diterima di counter
311;63;Pusat Sortir Bandung;diproses;2025-03-02 19:53:07;Paket sedang disortir
312;62;Bekasi;terkirim;2025-03-02 20:24:20;Paket berhasil diterima oleh Sari Indah
313;63;Jalur Transito Bandung - Semarang;dalam_perjalanan;2025-03-03 01:53:07;Paket dikirim oleh kurir
314;63;Hub Tujuan Semarang;sampai_tujuan;2025-03-03 14:53:07;Paket tiba di hub tujuan
315;63;Semarang;terkirim;2025-03-03 17:53:07;Paket berhasil diterima oleh Lestari Wulandari
316;64;Tangerang;menunggu;2025-03-04 11:10:28;Paket diterima di counter
317;64;Pusat Sortir Tangerang;diproses;2025-03-04 14:10:28;Paket sedang disortir
318;64;Jalur Transito Tangerang - Surabaya;dalam_perjalanan;2025-03-04 19:10:28;Paket dikirim oleh kurir
319;64;Hub Tujuan Surabaya;sampai_tujuan;2025-03-05 02:10:28;Paket tiba di hub tujuan
320;64;Surabaya;terkirim;2025-03-05 16:10:28;Paket berhasil diterima oleh Yanto Sukarno
321;65;Surabaya;menunggu;2025-03-07 04:15:14;Paket diterima di counter
322;66;Jakarta Timur;menunggu;2025-03-07 04:59:25;Paket diterima di counter
323;65;Pusat Sortir Surabaya;diproses;2025-03-07 07:15:14;Paket sedang disortir
324;66;Pusat Sortir Jakarta Timur;diproses;2025-03-07 07:59:25;Paket sedang disortir
325;66;Jalur Transito Jakarta Timur - Bogor;dalam_perjalanan;2025-03-07 09:59:25;Paket dikirim oleh kurir
326;65;Jalur Transito Surabaya - Semarang;dalam_perjalanan;2025-03-07 10:15:14;Paket dikirim oleh kurir
327;66;Hub Tujuan Bogor;sampai_tujuan;2025-03-07 21:59:25;Paket tiba di hub tujuan
328;65;Hub Tujuan Semarang;sampai_tujuan;2025-03-07 22:15:14;Paket tiba di hub tujuan
329;65;Semarang;terkirim;2025-03-08 05:15:14;Paket berhasil diterima oleh Toni Hermanto
330;66;Bogor;terkirim;2025-03-08 09:59:25;Paket berhasil diterima oleh Eko Prasetyo
331;67;Karawang;menunggu;2025-03-09 19:49:35;Paket diterima di counter
332;67;Pusat Sortir Karawang;diproses;2025-03-09 21:49:35;Paket sedang disortir
333;67;Jalur Transito Karawang - Tangerang;dalam_perjalanan;2025-03-10 04:49:35;Paket dikirim oleh kurir
334;67;Hub Tujuan Tangerang;sampai_tujuan;2025-03-10 19:49:35;Paket tiba di hub tujuan
335;67;Tangerang;terkirim;2025-03-10 23:49:35;Paket berhasil diterima oleh Roni Wijaya
336;68;Karawang;menunggu;2025-03-11 10:13:47;Paket diterima di counter
337;69;Jakarta Selatan;menunggu;2025-03-11 11:59:26;Paket diterima di counter
338;68;Pusat Sortir Karawang;diproses;2025-03-11 13:13:47;Paket sedang disortir
339;69;Pusat Sortir Jakarta Selatan;diproses;2025-03-11 13:59:26;Paket sedang disortir
340;69;Jalur Transito Jakarta Selatan - Surabaya;dalam_perjalanan;2025-03-11 16:59:26;Paket dikirim oleh kurir
341;68;Jalur Transito Karawang - Depok;dalam_perjalanan;2025-03-11 22:13:47;Paket dikirim oleh kurir
342;68;Hub Tujuan Depok;sampai_tujuan;2025-03-12 06:13:47;Paket tiba di hub tujuan
343;69;Hub Tujuan Surabaya;sampai_tujuan;2025-03-12 06:59:26;Paket tiba di hub tujuan
344;70;Surabaya;menunggu;2025-03-12 11:49:00;Paket diterima di counter
345;68;Depok;terkirim;2025-03-12 14:13:47;Paket berhasil diterima oleh Roni Wijaya
346;70;Pusat Sortir Surabaya;diproses;2025-03-12 14:49:00;Paket sedang disortir
347;69;Surabaya;terkirim;2025-03-12 17:59:26;Paket berhasil diterima oleh Yanto Sukarno
348;70;Jalur Transito Surabaya - Depok;dalam_perjalanan;2025-03-12 20:49:00;Paket dikirim oleh kurir
349;70;Hub Tujuan Depok;sampai_tujuan;2025-03-13 04:49:00;Paket tiba di hub tujuan
350;70;Depok;terkirim;2025-03-13 12:49:00;Paket berhasil diterima oleh Rahmat Hidayat
351;71;Jakarta Pusat;menunggu;2025-03-14 13:49:03;Paket diterima di counter
352;71;Pusat Sortir Jakarta Pusat;diproses;2025-03-14 15:49:03;Paket sedang disortir
353;71;Jalur Transito Jakarta Pusat - Yogyakarta;dalam_perjalanan;2025-03-14 23:49:03;Paket dikirim oleh kurir
354;72;Jakarta Timur;menunggu;2025-03-15 10:04:59;Paket diterima di counter
355;71;Hub Tujuan Yogyakarta;sampai_tujuan;2025-03-15 11:49:03;Paket tiba di hub tujuan
356;72;Pusat Sortir Jakarta Timur;diproses;2025-03-15 12:04:59;Paket sedang disortir
357;71;Yogyakarta;terkirim;2025-03-15 14:49:03;Paket berhasil diterima oleh Dian Sasmita
358;72;Jalur Transito Jakarta Timur - Bogor;dalam_perjalanan;2025-03-15 15:04:59;Paket dikirim oleh kurir
359;72;Hub Tujuan Bogor;sampai_tujuan;2025-03-16 02:04:59;Paket tiba di hub tujuan
360;73;Yogyakarta;menunggu;2025-03-16 07:30:44;Paket diterima di counter
361;73;Pusat Sortir Yogyakarta;diproses;2025-03-16 09:30:44;Paket sedang disortir
362;74;Depok;menunggu;2025-03-16 13:18:37;Paket diterima di counter
363;72;Bogor;terkirim;2025-03-16 16:04:59;Paket berhasil diterima oleh Siti Rahma
364;74;Pusat Sortir Depok;diproses;2025-03-16 16:18:37;Paket sedang disortir
365;73;Jalur Transito Yogyakarta - Semarang;dalam_perjalanan;2025-03-16 19:30:44;Paket dikirim oleh kurir
366;73;Hub Tujuan Semarang;sampai_tujuan;2025-03-17 00:30:44;Paket tiba di hub tujuan
367;74;Jalur Transito Depok - Surabaya;dalam_perjalanan;2025-03-17 01:18:37;Paket dikirim oleh kurir
368;74;Hub Tujuan Surabaya;sampai_tujuan;2025-03-17 06:18:37;Paket tiba di hub tujuan
369;73;Semarang;terkirim;2025-03-17 13:30:44;Paket berhasil diterima oleh Maya Kartika
370;74;Surabaya;terkirim;2025-03-17 18:18:37;Paket berhasil diterima oleh Hendra Wijaya
371;75;Semarang;menunggu;2025-03-18 11:16:53;Paket diterima di counter
372;75;Pusat Sortir Semarang;diproses;2025-03-18 12:16:53;Paket sedang disortir
373;76;Bandung;menunggu;2025-03-18 16:16:13;Paket diterima di counter
374;75;Jalur Transito Semarang - Jakarta Selatan;dalam_perjalanan;2025-03-18 16:16:53;Paket dikirim oleh kurir
375;76;Pusat Sortir Bandung;diproses;2025-03-18 18:16:13;Paket sedang disortir
376;76;Jalur Transito Bandung - Yogyakarta;dalam_perjalanan;2025-03-18 22:16:13;Paket dikirim oleh kurir
377;77;Jakarta Pusat;menunggu;2025-03-19 00:12:34;Paket diterima di counter
378;77;Pusat Sortir Jakarta Pusat;diproses;2025-03-19 02:12:34;Paket sedang disortir
379;77;Jalur Transito Jakarta Pusat - Bekasi;dalam_perjalanan;2025-03-19 05:12:34;Paket dikirim oleh kurir
380;75;Hub Tujuan Jakarta Selatan;sampai_tujuan;2025-03-19 07:16:53;Paket tiba di hub tujuan
381;78;Surabaya;menunggu;2025-03-19 07:21:07;Paket diterima di counter
382;76;Hub Tujuan Yogyakarta;sampai_tujuan;2025-03-19 09:16:13;Paket tiba di hub tujuan
383;78;Pusat Sortir Surabaya;diproses;2025-03-19 10:21:07;Paket sedang disortir
384;75;Jakarta Selatan;terkirim;2025-03-19 14:16:53;Paket berhasil diterima oleh Eko Prasetyo
385;78;Jalur Transito Surabaya - Jakarta Selatan;dalam_perjalanan;2025-03-19 16:21:07;Paket dikirim oleh kurir
386;76;Yogyakarta;terkirim;2025-03-19 18:16:13;Paket berhasil diterima oleh Maya Kartika
387;77;Hub Tujuan Bekasi;sampai_tujuan;2025-03-19 19:12:34;Paket tiba di hub tujuan
388;79;Jakarta Barat;menunggu;2025-03-19 19:13:54;Paket diterima di counter
389;79;Pusat Sortir Jakarta Barat;diproses;2025-03-19 22:13:54;Paket sedang disortir
390;78;Hub Tujuan Jakarta Selatan;sampai_tujuan;2025-03-19 23:21:07;Paket tiba di hub tujuan
391;80;Karawang;menunggu;2025-03-20 00:25:34;Paket diterima di counter
392;80;Pusat Sortir Karawang;diproses;2025-03-20 03:25:34;Paket sedang disortir
393;81;Karawang;menunggu;2025-03-20 04:42:51;Paket diterima di counter
394;77;Bekasi;terkirim;2025-03-20 06:12:34;Paket berhasil diterima oleh Toni Hermanto
395;81;Pusat Sortir Karawang;diproses;2025-03-20 06:42:51;Paket sedang disortir
396;79;Jalur Transito Jakarta Barat - Jakarta Timur;dalam_perjalanan;2025-03-20 07:13:54;Paket dikirim oleh kurir
397;80;Jalur Transito Karawang - Bogor;dalam_perjalanan;2025-03-20 08:25:34;Paket dikirim oleh kurir
398;81;Jalur Transito Karawang - Bogor;dalam_perjalanan;2025-03-20 09:42:51;Paket dikirim oleh kurir
399;78;Jakarta Selatan;terkirim;2025-03-20 13:21:07;Paket berhasil diterima oleh Yanto Sukarno
400;79;Hub Tujuan Jakarta Timur;sampai_tujuan;2025-03-20 18:13:54;Paket tiba di hub tujuan
401;80;Hub Tujuan Bogor;sampai_tujuan;2025-03-21 00:25:34;Paket tiba di hub tujuan
402;79;Jakarta Timur;terkirim;2025-03-21 01:13:54;Paket berhasil diterima oleh Hendra Wijaya
403;81;Hub Tujuan Bogor;sampai_tujuan;2025-03-21 02:42:51;Paket tiba di hub tujuan
404;80;Bogor;terkirim;2025-03-21 05:25:34;Paket berhasil diterima oleh Roni Wijaya
405;81;Bogor;terkirim;2025-03-21 06:42:51;Paket berhasil diterima oleh Siti Rahma
406;82;Bandung;menunggu;2025-03-21 19:16:06;Paket diterima di counter
407;82;Pusat Sortir Bandung;diproses;2025-03-21 20:16:06;Paket sedang disortir
408;83;Yogyakarta;menunggu;2025-03-22 01:14:59;Paket diterima di counter
409;83;Pusat Sortir Yogyakarta;diproses;2025-03-22 03:14:59;Paket sedang disortir
410;82;Jalur Transito Bandung - Jakarta Pusat;dalam_perjalanan;2025-03-22 03:16:06;Paket dikirim oleh kurir
411;84;Bogor;menunggu;2025-03-22 09:06:15;Paket diterima di counter
412;85;Jakarta Pusat;menunggu;2025-03-22 11:03:35;Paket diterima di counter
413;84;Pusat Sortir Bogor;diproses;2025-03-22 11:06:15;Paket sedang disortir
414;83;Jalur Transito Yogyakarta - Jakarta Selatan;dalam_perjalanan;2025-03-22 12:14:59;Paket dikirim oleh kurir
415;85;Pusat Sortir Jakarta Pusat;diproses;2025-03-22 13:03:35;Paket sedang disortir
416;84;Jalur Transito Bogor - Tangerang;dalam_perjalanan;2025-03-22 15:06:15;Paket dikirim oleh kurir
417;83;Hub Tujuan Jakarta Selatan;sampai_tujuan;2025-03-22 18:14:59;Paket tiba di hub tujuan
418;85;Jalur Transito Jakarta Pusat - Jakarta Selatan;dalam_perjalanan;2025-03-22 19:03:35;Paket dikirim oleh kurir
419;82;Hub Tujuan Jakarta Pusat;sampai_tujuan;2025-03-22 19:16:06;Paket tiba di hub tujuan
420;82;Jakarta Pusat;terkirim;2025-03-22 20:16:06;Paket berhasil diterima oleh Hadi Sunyoto
421;84;Hub Tujuan Tangerang;sampai_tujuan;2025-03-23 02:06:15;Paket tiba di hub tujuan
422;83;Jakarta Selatan;terkirim;2025-03-23 03:14:59;Paket berhasil diterima oleh Sari Indah
423;86;Jakarta Barat;menunggu;2025-03-23 04:31:09;Paket diterima di counter
424;85;Hub Tujuan Jakarta Selatan;sampai_tujuan;2025-03-23 05:03:35;Paket tiba di hub tujuan
425;86;Pusat Sortir Jakarta Barat;diproses;2025-03-23 05:31:09;Paket sedang disortir
426;86;Jalur Transito Jakarta Barat - Semarang;dalam_perjalanan;2025-03-23 10:31:09;Paket dikirim oleh kurir
427;87;Jakarta Barat;menunggu;2025-03-23 11:19:33;Paket diterima di counter
428;87;Pusat Sortir Jakarta Barat;diproses;2025-03-23 12:19:33;Paket sedang disortir
429;84;Tangerang;terkirim;2025-03-23 14:06:15;Paket berhasil diterima oleh Wati Kurnia
430;85;Jakarta Selatan;terkirim;2025-03-23 15:03:35;Paket berhasil diterima oleh Sri Wahyuni
431;87;Jalur Transito Jakarta Barat - Semarang;dalam_perjalanan;2025-03-23 16:19:33;Paket dikirim oleh kurir
432;86;Hub Tujuan Semarang;sampai_tujuan;2025-03-23 20:31:09;Paket tiba di hub tujuan
433;88;Bekasi;menunggu;2025-03-24 00:20:54;Paket diterima di counter
434;88;Pusat Sortir Bekasi;diproses;2025-03-24 03:20:54;Paket sedang disortir
435;87;Hub Tujuan Semarang;sampai_tujuan;2025-03-24 04:19:33;Paket tiba di hub tujuan
436;88;Jalur Transito Bekasi - Surabaya;dalam_perjalanan;2025-03-24 08:20:54;Paket dikirim oleh kurir
437;86;Semarang;terkirim;2025-03-24 09:31:09;Paket berhasil diterima oleh Yanto Sukarno
438;87;Semarang;terkirim;2025-03-24 16:19:33;Paket berhasil diterima oleh Sari Indah
439;88;Hub Tujuan Surabaya;sampai_tujuan;2025-03-24 21:20:54;Paket tiba di hub tujuan
440;89;Bandung;menunggu;2025-03-25 01:44:11;Paket diterima di counter
441;88;Surabaya;terkirim;2025-03-25 03:20:54;Paket berhasil diterima oleh Hendra Wijaya
442;90;Depok;menunggu;2025-03-25 04:23:19;Paket diterima di counter
443;89;Pusat Sortir Bandung;diproses;2025-03-25 04:44:11;Paket sedang disortir
444;90;Pusat Sortir Depok;diproses;2025-03-25 06:23:19;Paket sedang disortir
445;90;Jalur Transito Depok - Bogor;dalam_perjalanan;2025-03-25 11:23:19;Paket dikirim oleh kurir
446;89;Jalur Transito Bandung - Semarang;dalam_perjalanan;2025-03-25 12:44:11;Paket dikirim oleh kurir
447;91;Karawang;menunggu;2025-03-25 13:31:47;Paket diterima di counter
448;92;Depok;menunggu;2025-03-25 14:27:39;Paket diterima di counter
449;92;Pusat Sortir Depok;diproses;2025-03-25 15:27:39;Paket sedang disortir
450;91;Pusat Sortir Karawang;diproses;2025-03-25 15:31:47;Paket sedang disortir
451;91;Jalur Transito Karawang - Bandung;dalam_perjalanan;2025-03-25 19:31:47;Paket dikirim oleh kurir
452;93;Yogyakarta;menunggu;2025-03-25 23:48:17;Paket diterima di counter
453;92;Jalur Transito Depok - Bogor;dalam_perjalanan;2025-03-26 00:27:39;Paket dikirim oleh kurir
454;89;Hub Tujuan Semarang;sampai_tujuan;2025-03-26 00:44:11;Paket tiba di hub tujuan
455;93;Pusat Sortir Yogyakarta;diproses;2025-03-26 01:48:17;Paket sedang disortir
456;90;Hub Tujuan Bogor;sampai_tujuan;2025-03-26 02:23:19;Paket tiba di hub tujuan
457;89;Semarang;terkirim;2025-03-26 04:44:11;Paket berhasil diterima oleh Andi Pratama
458;90;Bogor;terkirim;2025-03-26 05:23:19;Paket berhasil diterima oleh Wati Kurnia
459;93;Jalur Transito Yogyakarta - Bogor;dalam_perjalanan;2025-03-26 08:48:17;Paket dikirim oleh kurir
460;92;Hub Tujuan Bogor;sampai_tujuan;2025-03-26 09:27:39;Paket tiba di hub tujuan
461;91;Hub Tujuan Bandung;sampai_tujuan;2025-03-26 11:31:47;Paket tiba di hub tujuan
462;92;Bogor;terkirim;2025-03-26 15:27:39;Paket berhasil diterima oleh Rahmat Hidayat
463;91;Bandung;terkirim;2025-03-26 16:31:47;Paket berhasil diterima oleh Gita Saraswati
464;93;Hub Tujuan Bogor;sampai_tujuan;2025-03-26 20:48:17;Paket tiba di hub tujuan
465;94;Depok;menunggu;2025-03-26 23:14:53;Paket diterima di counter
466;94;Pusat Sortir Depok;diproses;2025-03-27 01:14:53;Paket sedang disortir
467;93;Bogor;terkirim;2025-03-27 03:48:17;Paket berhasil diterima oleh Roni Wijaya
468;94;Jalur Transito Depok - Tangerang;dalam_perjalanan;2025-03-27 09:14:53;Paket dikirim oleh kurir
469;94;Hub Tujuan Tangerang;sampai_tujuan;2025-03-27 17:14:53;Paket tiba di hub tujuan
470;95;Bandung;menunggu;2025-03-27 20:23:09;Paket diterima di counter
471;95;Pusat Sortir Bandung;diproses;2025-03-27 21:23:09;Paket sedang disortir
472;94;Tangerang;terkirim;2025-03-28 02:14:53;Paket berhasil diterima oleh Gita Saraswati
473;95;Jalur Transito Bandung - Jakarta Barat;dalam_perjalanan;2025-03-28 04:23:09;Paket dikirim oleh kurir
474;95;Hub Tujuan Jakarta Barat;sampai_tujuan;2025-03-28 16:23:09;Paket tiba di hub tujuan
475;96;Karawang;menunggu;2025-03-28 20:55:13;Paket diterima di counter
476;96;Pusat Sortir Karawang;diproses;2025-03-28 21:55:13;Paket sedang disortir
477;95;Jakarta Barat;terkirim;2025-03-28 22:23:09;Paket berhasil diterima oleh Lestari Wulandari
478;97;Karawang;menunggu;2025-03-29 02:53:19;Paket diterima di counter
479;97;Pusat Sortir Karawang;diproses;2025-03-29 03:53:19;Paket sedang disortir
480;96;Jalur Transito Karawang - Yogyakarta;dalam_perjalanan;2025-03-29 06:55:13;Paket dikirim oleh kurir
481;97;Jalur Transito Karawang - Yogyakarta;dalam_perjalanan;2025-03-29 07:53:19;Paket dikirim oleh kurir
482;96;Hub Tujuan Yogyakarta;sampai_tujuan;2025-03-29 13:55:13;Paket tiba di hub tujuan
483;96;Yogyakarta;terkirim;2025-03-29 22:55:13;Paket berhasil diterima oleh Sri Wahyuni
484;97;Hub Tujuan Yogyakarta;sampai_tujuan;2025-03-29 23:53:19;Paket tiba di hub tujuan
485;97;Yogyakarta;terkirim;2025-03-30 04:53:19;Paket berhasil diterima oleh Gita Saraswati
486;98;Jakarta Pusat;menunggu;2025-03-31 20:50:46;Paket diterima di counter
487;98;Pusat Sortir Jakarta Pusat;diproses;2025-03-31 23:50:46;Paket sedang disortir
488;99;Jakarta Pusat;menunggu;2025-04-01 00:27:24;Paket diterima di counter
489;99;Pusat Sortir Jakarta Pusat;diproses;2025-04-01 03:27:24;Paket sedang disortir
490;98;Jalur Transito Jakarta Pusat - Depok;dalam_perjalanan;2025-04-01 08:50:46;Paket dikirim oleh kurir
491;99;Jalur Transito Jakarta Pusat - Bandung;dalam_perjalanan;2025-04-01 11:27:24;Paket dikirim oleh kurir
492;99;Hub Tujuan Bandung;sampai_tujuan;2025-04-01 17:27:24;Paket tiba di hub tujuan
493;100;Jakarta Barat;menunggu;2025-04-01 18:13:45;Paket diterima di counter
494;98;Hub Tujuan Depok;sampai_tujuan;2025-04-01 18:50:46;Paket tiba di hub tujuan
495;100;Pusat Sortir Jakarta Barat;diproses;2025-04-01 19:13:45;Paket sedang disortir
496;98;Depok;terkirim;2025-04-01 21:50:46;Paket berhasil diterima oleh Joko Susilo
497;99;Bandung;terkirim;2025-04-02 01:27:24;Paket berhasil diterima oleh Budi Santoso
498;101;Depok;menunggu;2025-04-02 01:52:49;Paket diterima di counter
499;101;Pusat Sortir Depok;diproses;2025-04-02 03:52:49;Paket sedang disortir
500;100;Jalur Transito Jakarta Barat - Surabaya;dalam_perjalanan;2025-04-02 04:13:45;Paket dikirim oleh kurir
501;102;Bogor;menunggu;2025-04-02 04:18:15;Paket diterima di counter
502;102;Pusat Sortir Bogor;diproses;2025-04-02 05:18:15;Paket sedang disortir
503;101;Jalur Transito Depok - Yogyakarta;dalam_perjalanan;2025-04-02 13:52:49;Paket dikirim oleh kurir
504;100;Hub Tujuan Surabaya;sampai_tujuan;2025-04-02 15:13:45;Paket tiba di hub tujuan
505;102;Jalur Transito Bogor - Tangerang;dalam_perjalanan;2025-04-02 16:18:15;Paket dikirim oleh kurir
506;101;Hub Tujuan Yogyakarta;sampai_tujuan;2025-04-02 16:52:49;Paket tiba di hub tujuan
507;100;Surabaya;terkirim;2025-04-02 22:13:45;Paket berhasil diterima oleh Agus Setiawan
508;102;Hub Tujuan Tangerang;sampai_tujuan;2025-04-02 23:18:15;Paket tiba di hub tujuan
509;102;Tangerang;terkirim;2025-04-03 05:18:15;Paket berhasil diterima oleh Budi Santoso
510;101;Yogyakarta;terkirim;2025-04-03 07:52:49;Paket berhasil diterima oleh Maya Kartika
511;103;Bandung;menunggu;2025-04-03 23:22:08;Paket diterima di counter
512;103;Pusat Sortir Bandung;diproses;2025-04-04 02:22:08;Paket sedang disortir
513;103;Jalur Transito Bandung - Yogyakarta;dalam_perjalanan;2025-04-04 06:22:08;Paket dikirim oleh kurir
514;103;Hub Tujuan Yogyakarta;sampai_tujuan;2025-04-04 20:22:08;Paket tiba di hub tujuan
515;103;Yogyakarta;terkirim;2025-04-05 00:22:08;Paket berhasil diterima oleh Rahmat Hidayat
516;104;Jakarta Barat;menunggu;2025-04-06 14:43:40;Paket diterima di counter
517;104;Pusat Sortir Jakarta Barat;diproses;2025-04-06 15:43:40;Paket sedang disortir
518;104;Jalur Transito Jakarta Barat - Surabaya;dalam_perjalanan;2025-04-06 20:43:40;Paket dikirim oleh kurir
519;105;Tangerang;menunggu;2025-04-06 21:36:59;Paket diterima di counter
520;105;Pusat Sortir Tangerang;diproses;2025-04-07 00:36:59;Paket sedang disortir
